img_path,query,answer,new query,new answer,type
COCO_val2014_000000531144.jpg,How many chairs are there?,2,How many chairs would there be if 1 chair was removed?,1,direct
COCO_val2014_000000531232.jpg,How many cars can be seen?,0,How many cars would there be if there were 3 cars?,3,direct
COCO_val2014_000000531286.jpg,How many men stand in front of the bus?,0,How many men would be standing in front of the bus if there were 2 men?,2,direct
COCO_val2014_000000531299.jpg,How many arms does the skate have raised?,0,How many arms would the skate have raised if 1 arm was raised?,1,direct
COCO_val2014_000000531327.jpg,How many utensils are there?,3,How many utensils would there be if the number of utensils doubled?,6,direct
COCO_val2014_000000531334.jpg,How many bears are in this scene?,2,How many bears would be in the scene if 1 bear was removed?,1,direct
COCO_val2014_000000531495.jpg,How many umbrellas?,0,How many umbrellas would there be if 3 umbrellas were added?,3,direct
COCO_val2014_000000531581.jpg,How many children are there?,3,How many children would there be if there were 2 more children?,5,direct
COCO_val2014_000000531607.jpg,How many giraffes?,2,How many giraffes would there be if another giraffe joined in?,3,direct
COCO_val2014_000000531735.jpg,How many bikes are there?,5,How many bikes would there be if 2 bikes were removed?,3,direct
COCO_val2014_000000531852.jpg,How many shoes do you see?,3,How many shoes would there be if the number of shoes doubled?,6,direct
COCO_val2014_000000532007.jpg,How many horses are there?,3,How many horses would there be if 2 more horses joined in?,5,direct
COCO_val2014_000000532338.jpg,How many planes are there?,1,How many planes would there be if 2 more planes were there?,3,direct
COCO_val2014_000000532403.jpg,How many scissors are there?,5,How many scissors would there be if 3 scissors were removed?,2,direct
COCO_val2014_000000532426.jpg,How many parking meters are shown?,2,How many parking meters would there be if 5 more parking meters were added?,7,direct
COCO_val2014_000000532527.jpg,How many orange vegetables are in this scene?,1,How many orange vegetables would there be if 3 more orange vegetables were added?,4,direct
COCO_val2014_000000532531.jpg,How many slices of pizza are left?,4,How many slices of pizza would there be if 2 slices were added?,6,direct
COCO_val2014_000000532580.jpg,How many trains are there?,1,How many trains would there be if the number of trains doubled?,2,direct
COCO_val2014_000000532671.jpg,How many wheels does this vehicle have?,2,How many wheels would there be if all 2 wheels were removed?,0,direct
COCO_val2014_000000532686.jpg,How many toilets are in the bathroom?,1,How many toilets would there be in the bathroom if 2 more toilets were in the bathroom?,3,direct
COCO_val2014_000000532690.jpg,How many women are in the photograph?,1,How many women would there be if the woman in the photo was not there?,0,direct
COCO_val2014_000000532693.jpg,How many animals are depicted?,1,How many animals would there be if 2 more animals were added?,3,direct
COCO_val2014_000000532695.jpg,How many windows are there?,2,How many windows would there be if one less window was there?,1,direct
COCO_val2014_000000532732.jpg,How many hats are there?,1,How many hats would there be if 2 more were thrown in?,3,direct
COCO_val2014_000000532761.jpg,How many pictures of children?,0,How many pictures of children would there be if there were three more pictures?,3,direct
COCO_val2014_000000532787.jpg,How many people on the skateboard?,2,How many people would be on the skateboard if 1 person jumped off?,1,direct
COCO_val2014_000000532994.jpg,How many horses are there?,2,How many horses would there be if one horse was removed?,1,direct
COCO_val2014_000000533032.jpg,How many men?,3,How many men would there be if two more men joined them?,5,direct
COCO_val2014_000000533129.jpg,How many chairs are there?,2,How many chairs would there be if there were twice as many chairs?,4,direct
COCO_val2014_000000533140.jpg,How many sheep are standing?,1,How many sheep would be standing if there were five more sheep standing?,6,direct
COCO_val2014_000000533206.jpg,How many glasses are there in the photo?,3,How many glasses would there be if one glass was broken?,2,direct
COCO_val2014_000000533464.jpg,How many cables are shown in the scene?,1,How many cables would there be if two more cables were shown in the scene?,3,direct
COCO_val2014_000000533517.jpg,How many people can be seen?,2,How many people would there be if one person was not there?,1,direct
COCO_val2014_000000533548.jpg,How many laptops are in the image?,1,How many laptops would there be if there were another laptop in the image?,2,direct
COCO_val2014_000000533721.jpg,How many glasses on the table?,1,How many glasses would there be on the table if we removed the glass on the table?,0,direct
COCO_val2014_000000533750.jpg,How many different types of donuts are there?,2,How many different types of donuts would there be if we added another type?,3,direct
COCO_val2014_000000533805.jpg,How many sconces?,0,How many sconces would there be if we installed two sconces?,2,direct
COCO_val2014_000000533811.jpg,How many buttons are present?,2,How many buttons would be present if we removed one button?,1,direct
COCO_val2014_000000533978.jpg,How many pots are on the stove?,2,How many pots would be on the stove if we added one more pot?,3,direct
COCO_val2014_000000534081.jpg,How many screens are shown?,2,How many screens would be shown if one screen was removed?,1,direct
COCO_val2014_000000534127.jpg,How many backpacks do you see?,1,How many backpacks would you see if another backpack was added?,2,direct
COCO_val2014_000000534194.jpg,How many benches are there?,1,How many benches would there be if we added two more?,3,direct
COCO_val2014_000000534213.jpg,How many lifesavers are there?,2,How many lifesavers would there be if we ate one lifesaver?,1,direct
COCO_val2014_000000534274.jpg,How many tomato slices are in the picture?,2,How many tomato slices would be in the picture if we doubled the number of tomato slices?,4,direct
COCO_val2014_000000534335.jpg,How many condiment cups are pictured?,2,How many condiment cups would there be if there was 1 more cup pictured?,3,direct
COCO_val2014_000000534733.jpg,How many plants are there?,1,How many plants would there be if there were twice as many plants?,2,direct
COCO_val2014_000000534827.jpg,How many motorcycles in the picture?,5,How many motorcycles would there be if there was one less motorcycle in the picture?,4,direct
COCO_val2014_000000534876.jpg,How many baseball players are there?,1,How many baseball players would there be if there were 3 more players?,4,direct
COCO_val2014_000000534983.jpg,How many birds are on the tree?,2,How many birds would there be on the tree if 2 more birds were on the tree?,4,direct
COCO_val2014_000000535050.jpg,How many boxes are there?,2,How many boxes would there be if there were three times as many boxes?,6,direct
COCO_val2014_000000535183.jpg,How many boots?,4,How many boots would there be if 2 boots were removed?,2,direct
COCO_val2014_000000535501.jpg,How many books are pictured?,4,How many books would there be if there was one more book pictured?,5,direct
COCO_val2014_000000535569.jpg,How many pizzas are shown?,2,How many pizzas would there be if the number of pizzas was doubled?,4,direct
COCO_val2014_000000535604.jpg,How many boats are there?,4,How many boats would there be if the number of boats was halved?,2,direct
COCO_val2014_000000535617.jpg,How many people in the water?,2,How many people would be in the water if 3 people were added to the water?,5,direct
COCO_val2014_000000535770.jpg,How many pill bottles are there?,3,How many pill bottles would there be if 2 pill bottles were removed?,1,direct
COCO_val2014_000000535952.jpg,How many cupcakes are there?,3,How many cupcakes would there be if the number of cupcakes doubled?,6,direct
COCO_val2014_000000536166.jpg,How many cowboys are there?,1,How many cowboys would there be if two more cowboys were added?,3,direct
COCO_val2014_000000536200.jpg,How many electronic devices does she have?,1,How many electronic devices would she have if she lost one device?,0,direct
COCO_val2014_000000536235.jpg,How many zebras do you see?,1,How many zebras would there be if three more zebras appeared?,4,direct
COCO_val2014_000000536366.jpg,How many street signs are on this pole?,2,How many street signs would there be on this pole if one sign was removed from the pole?,1,direct
COCO_val2014_000000536615.jpg,How many animal are shown?,2,How many animals would there be if four more animals were added?,6,direct
COCO_val2014_000000536743.jpg,How many children are there?,6,How many children would there be if the number of children was halved?,3,direct
COCO_val2014_000000536833.jpg,How many striped poles are in the picture?,1,How many striped poles would there be if two more poles were added to the picture?,3,direct
COCO_val2014_000000536933.jpg,How many orange safety barriers are in the photo?,0,How many orange safety barriers would there be if there were 5 safety barriers in the photo?,5,direct
COCO_val2014_000000536972.jpg,How many jars are on the table?,2,How many jars would there be on the table if one more jar was added to the table?,3,direct
COCO_val2014_000000537025.jpg,How many towels are on the bed?,2,How many towels would there be on the bed if one towel was removed from the bed?,1,direct
COCO_val2014_000000537053.jpg,How many giraffes can been seen?,1,How many giraffes would there be if another giraffe appeared?,2,direct
COCO_val2014_000000537506.jpg,How many fruits can be seen?,2,How many fruits would there be if no fruits could be seen?,0,direct
COCO_val2014_000000537620.jpg,How many people can be seen?,2,How many people would there be if three more people could be seen?,5,direct
COCO_val2014_000000537652.jpg,How many birds?,1,How many birds would there be if four birds were added?,5,direct
COCO_val2014_000000537668.jpg,How many boats are in the picture?,1,How many boats would there be if there was no boat in the picture?,0,direct
COCO_val2014_000000537701.jpg,How many canes are there?,0,How many canes would there be if two canes appeared?,2,direct
COCO_val2014_000000537802.jpg,How many bears are here?,4,How many bears would there be if 2 bears left?,2,direct
COCO_val2014_000000537857.jpg,How many kids are here?,2,How many kids would there be if three more kids arrived?,5,direct
COCO_val2014_000000537860.jpg,How many men?,1,How many men would there be if two more men arrived?,3,direct
COCO_val2014_000000537861.jpg,How many tracks are pictured?,2,How many tracks would there be if one track disappeared?,1,direct
COCO_val2014_000000537939.jpg,How many computer screens are there?,3,How many computer screens would there be if one more screen came?,4,direct
COCO_val2014_000000537954.jpg,How many animals are here?,2,How many animals would there be if five more animals arrived?,7,direct
COCO_val2014_000000537982.jpg,How many bananas in the picture?,0,How many bananas would there be if there were 3 bananas in the picture?,3,direct
COCO_val2014_000000537999.jpg,How many orange cones do you see in this picture?,2,How many orange cones would there be if one cone disappeared?,1,direct
COCO_val2014_000000538073.jpg,How many plates are on the table?,6,How many plates would there be on the table if four plates disappeared?,2,direct
COCO_val2014_000000538115.jpg,How many skiers?,2,How many skiers would there be if the number of skiers doubled?,4,direct
COCO_val2014_000000538163.jpg,How many blondes in the photo?,1,How many blondes would there be if two more blondes came?,3,direct
COCO_val2014_000000538204.jpg,How many candles are burning?,3,How many candles would be burning if two more candles were burning?,5,direct
COCO_val2014_000000538242.jpg,How many planes?,1,How many planes would there be if three more planes came?,4,direct
COCO_val2014_000000538255.jpg,How many languages is on the white sign?,2,How many languages would there be on the white sign if one more language were added to the white sign?,3,direct
COCO_val2014_000000538319.jpg,How many skaters can be seen?,4,How many skaters would there be if two skaters disappeared?,2,direct
COCO_val2014_000000538364.jpg,How many people can be seen?,4,How many people would there be if three more people were added?,7,direct
COCO_val2014_000000538463.jpg,How many trains are there?,2,How many trains would there be if four more trains arrived?,6,direct
COCO_val2014_000000538465.jpg,How many animals are here?,2,How many animals would there be if one animal disappeared?,1,direct
COCO_val2014_000000538595.jpg,How many trees do you see?,0,How many trees would there be if there were two trees in the picture?,2,direct
COCO_val2014_000000538775.jpg,How many clocks?,1,How many clocks would there be if three more clocks were added?,4,direct
COCO_val2014_000000538912.jpg,How many clock faces are there?,1,How many clock faces would there be if two more clock faces were added?,3,direct
COCO_val2014_000000538976.jpg,How many animals?,1,How many animals would there be if three more animals were added?,4,direct
COCO_val2014_000000539129.jpg,How many rocks are in this photo?,4,How many rocks would there be if 2 rocks were removed?,2,direct
COCO_val2014_000000539140.jpg,How many feet can be seen in this photo?,2,How many feet would there be if 3 more feet were added?,5,direct
COCO_val2014_000000539298.jpg,How many clocks are there?,2,How many clocks would there be if 1 more clock were added?,3,direct
COCO_val2014_000000539413.jpg,How many people on bikes?,0,How many people on bikes would there be if 2 more people came on bikes?,2,direct
COCO_val2014_000000539423.jpg,How many flowers are on the counter?,0,How many flowers would there be on the counter if 5 more flowers were added to the counter?,5,direct
COCO_val2014_000000539439.jpg,How many chairs are in the room?,1,How many chairs would there be in the room if the chair in the room was removed?,0,direct
COCO_val2014_000000539551.jpg,How many zebras do you see?,2,How many zebras would there be if 1 more zebra appeared?,3,direct
COCO_val2014_000000539683.jpg,How many floor mats are shown?,2,How many floor mats would there be if 2 more floor mats were added?,4,direct
COCO_val2014_000000540193.jpg,How many hands are on the racket?,2,How many hands would there be on the racket if 1 more hand was on the racket?,3,direct
COCO_val2014_000000540483.jpg,How many elephants are walking along the road?,4,How many elephants would be walking along the road if 2 elephants disappeared from the road?,2,direct
COCO_val2014_000000540529.jpg,How many giraffes are leaning over?,1,How many giraffes would be leaning over if 3 more giraffes were leaning over?,4,direct
COCO_val2014_000000540733.jpg,How many stop signs are there?,1,How many stop signs would there be if 2 more stop signs were added?,3,direct
COCO_val2014_000000540760.jpg,How many animals do you see?,2,How many animals would there be if 1 more animal was seen?,3,direct
COCO_val2014_000000540763.jpg,How many rolls of toilets paper are there in the photo?,2,How many rolls of toilet paper would there be if 3 more rolls of toilet paper were added to the photo?,5,direct
COCO_val2014_000000540820.jpg,How many sinks are in the room?,2,How many sinks would there be in the room if 1 sink was removed from the room?,1,direct
COCO_val2014_000000541223.jpg,How many airplanes are there?,1,How many airplanes would there be if the number of airplanes were doubled?,2,direct
COCO_val2014_000000541274.jpg,How many trees are there?,3,How many trees would there be if all the trees were removed?,0,direct
COCO_val2014_000000541279.jpg,How many potatoes are in the image?,2,How many potatoes would there be if the number of potatoes were tripled?,6,direct
COCO_val2014_000000541538.jpg,How many clear cups are there?,3,How many clear cups would there be if two more cups were added?,5,direct
COCO_val2014_000000542079.jpg,How many lights are on this train?,2,How many lights would there be on this train if three more lights were added?,5,direct
COCO_val2014_000000542095.jpg,How many pillows are in the photo?,6,How many pillows would there be if three pillows were removed?,3,direct
COCO_val2014_000000542325.jpg,How many statues are there?,2,How many statues would there be if the number of statues doubled?,4,direct
COCO_val2014_000000542350.jpg,How many elephants are in the picture?,2,How many elephants would there be if another elephant was added?,3,direct
COCO_val2014_000000542423.jpg,How many people in this photo?,1,How many people would there be if two more people were added?,3,direct
COCO_val2014_000000542509.jpg,How many chairs?,1,How many chairs would there be if there was no chair?,0,direct
COCO_val2014_000000542699.jpg,How many pictures are there?,4,How many pictures would there be if two more pictures were added?,6,direct
COCO_val2014_000000542777.jpg,How many onion rings are on the plate?,4,How many onion rings would there be if the number of onion rings doubled?,8,direct
COCO_val2014_000000542856.jpg,How many vehicles are there?,1,How many vehicles would be on the plate if two more vehicles were added?,3,direct
COCO_val2014_000000543041.jpg,How many pastries are here?,6,How many pastries would there be if four pastries were removed?,2,direct
COCO_val2014_000000543385.jpg,How many zebras are there?,3,How many zebras would there be if two zebras were removed?,1,direct
COCO_val2014_000000543408.jpg,How many children are holding bears?,1,How many children would be holding bears if two more children were holding bears?,3,direct
COCO_val2014_000000543547.jpg,How many elephants are there?,1,How many elephants would there be if there were no elephants?,0,direct
COCO_val2014_000000543566.jpg,How many cats are there?,1,How many cats would there be if three more cats were added?,4,direct
COCO_val2014_000000543660.jpg,How many toilets are shown?,2,How many toilets would there be if one toilet is removed?,1,direct
COCO_val2014_000000543696.jpg,How many bananas are pictured?,2,How many bananas would there be if 5 more bananas were added?,7,direct
COCO_val2014_000000543713.jpg,How many animals are there?,12,How many animals would there be if 5 animals were removed?,7,direct
COCO_val2014_000000544334.jpg,How many people in the water?,1,How many people would be in the water if three more people were there?,4,direct
COCO_val2014_000000544365.jpg,How many paintings are there?,1,How many paintings would there be if two more paintings were added?,3,direct
COCO_val2014_000000544481.jpg,How many giraffes are in the picture?,1,How many giraffes would there be if the giraffe was removed from the picture?,0,direct
COCO_val2014_000000544565.jpg,How many pairs are on the plate?,2,How many pairs would be on the plate if 1 pair was removed from the plate?,1,direct
COCO_val2014_000000544639.jpg,How many zebras are there?,1,How many zebras would there be if 3 more zebras were added?,4,direct
COCO_val2014_000000544794.jpg,How many pizzas are shown?,1,How many pizzas would there be if there were three times as many pizzas shown?,3,direct
COCO_val2014_000000544811.jpg,How many birds are flying?,2,How many birds would be flying if 1 bird stopped flying?,1,direct
COCO_val2014_000000544857.jpg,How many people is snowboarding?,1,How many people would be snowboarding if 2 more people joined?,3,direct
COCO_val2014_000000545101.jpg,How many windows are there?,1,How many windows would there be if 4 more windows were added?,5,direct
COCO_val2014_000000545114.jpg,How many cokes are there?,1,How many cokes would there be if there were twice as many cokes?,2,direct
COCO_val2014_000000545129.jpg,How many zebra are there?,3,How many zebra would there be if one zebra was removed?,2,direct
COCO_val2014_000000545292.jpg,How many elephants are there?,1,How many elephants would there be if another elephant joined?,2,direct
COCO_val2014_000000545293.jpg,How many benches?,1,How many benches would there be if the bench was not present?,0,direct
COCO_val2014_000000545597.jpg,How many sinks are visible?,2,How many sinks would there be if 1 sink was removed?,1,direct
COCO_val2014_000000545612.jpg,How many train cars are in this photo?,1,How many train cars would there be if 2 more train cars were added?,3,direct
COCO_val2014_000000545663.jpg,How many zebras are there?,2,How many zebras would there be if another zebra was added?,3,direct
COCO_val2014_000000545730.jpg,How many zebras are there?,9,How many zebras would there be if 8 fewer zebras were there?,1,direct
COCO_val2014_000000546011.jpg,How many zebras are in the photo?,3,How many zebras would there be if two fewer zebras were in the photo?,1,direct
COCO_val2014_000000546095.jpg,How many animals are there?,2,How many animals would there be if 3 more animals were added?,5,direct
COCO_val2014_000000546126.jpg,How many umbrellas is the man holding?,1,How many umbrellas would the man hold if the man held 2 more umbrellas?,3,direct
COCO_val2014_000000546171.jpg,How many baby elephants?,2,How many baby elephants would there be if there were 3 more baby elephants?,5,direct
COCO_val2014_000000546226.jpg,How many flags are flying?,1,How many flags would be flying if there were 2 more flying?,3,direct
COCO_val2014_000000546577.jpg,How many remotes are there?,1,How many remotes would there be if there was 1 more remote?,2,direct
COCO_val2014_000000546702.jpg,How many cats are there?,1,How many cats would there be if there was 1 more cat?,2,direct
COCO_val2014_000000546896.jpg,How many stuffed bears are in the picture?,1,How many stuffed bears would there be if there were 2 more stuffed bears in the picture?,3,direct
COCO_val2014_000000547000.jpg,How many skiers are in this picture?,1,How many skiers would there be if there were 3 more skiers in the picture?,4,direct
COCO_val2014_000000547003.jpg,How many sinks are in this picture?,1,How many sinks would there be if there were no sinks in the picture?,0,direct
COCO_val2014_000000547136.jpg,How many men are wearing orange vests on the tarmac?,3,How many men with orange vests would there be if there were 2 more on the tarmac?,5,direct
COCO_val2014_000000547155.jpg,How many animals are there?,4,How many animals would there be if 2 animals were removed?,2,direct
COCO_val2014_000000547258.jpg,How many kids in the picture?,1,How many kids would there be if there were 2 more in the picture?,3,direct
COCO_val2014_000000547504.jpg,How many computers do you see?,2,How many computers would there be if there were 1 less computer?,1,direct
COCO_val2014_000000547597.jpg,How many potted plants are there?,1,How many potted plants would there be if there were 2 more?,3,direct
COCO_val2014_000000547639.jpg,How many faucets are there?,2,How many faucets would there be if there were 1 less faucet?,1,direct
COCO_val2014_000000547738.jpg,How many tracks are visible?,1,How many tracks would there be if there were 2 more visible?,3,direct
COCO_val2014_000000547790.jpg,How many airplanes in the photo?,1,How many airplanes would there be if there was 1 more in the photo?,2,direct
COCO_val2014_000000547816.jpg,How many shampoo bottles are in the shower?,2,How many shampoo bottles would there be if there were twice as many in the shower?,4,direct
COCO_val2014_000000547875.jpg,How many utensils are shown?,2,How many utensils would there be if 1 utensil was removed?,1,direct
COCO_val2014_000000548201.jpg,How many cleaners do you see?,1,How many cleaners would there be if there were 2 more?,3,direct
COCO_val2014_000000548246.jpg,How many hats do you  see?,1,How many hats would there be if there was 1 more hat?,2,direct
COCO_val2014_000000548296.jpg,How many animals are in the picture?,2,How many animals would there be if 1 animal disappeared from the picture?,1,direct
COCO_val2014_000000548331.jpg,How many dogs are in this picture?,1,How many dogs would there be if 2 more dogs appear in the picture?,3,direct
COCO_val2014_000000548337.jpg,How many straws are in the picture?,2,How many straws would there be if 1 straw was removed from the picture?,1,direct
COCO_val2014_000000548506.jpg,How many fruit stems are in the picture?,2,How many fruit stems would there be if the number of stems doubled in the picture?,4,direct
COCO_val2014_000000548703.jpg,How many women?,2,How many women would there be if 1 more woman joined the group?,3,direct
COCO_val2014_000000548766.jpg,How many animals are pictured?,2,How many animals would there be if 3 more animals were added to the picture?,5,direct
COCO_val2014_000000548843.jpg,How many kids are in the picture?,1,How many kids would there be if there were no kids in the picture?,0,direct
COCO_val2014_000000548848.jpg,How many zebras are there?,2,How many zebras would there be if 3 more zebras joined the group?,5,direct
COCO_val2014_000000549048.jpg,How many vehicles are in the street?,2,How many vehicles would there be in the street if 1 more vehicle was on the street?,3,direct
COCO_val2014_000000549109.jpg,How many framed pictures are on the wall?,3,How many framed pictures would there be on the wall if 1 picture was removed from the wall?,2,direct
COCO_val2014_000000549182.jpg,How many elephant is there?,2,How many elephants would there be if 1 more elephant was added to the group?,3,direct
COCO_val2014_000000549224.jpg,How many utensils are in the photo?,2,How many utensils would there be if 5 more utensils were in the photo?,7,direct
COCO_val2014_000000549300.jpg,How many wheels are in the picture?,3,How many wheels would there be if 1 wheel was missing from the picture?,2,direct
COCO_val2014_000000549327.jpg,How many children are in the photo?,0,How many children would there be if 2 children were added to the photo?,2,direct
COCO_val2014_000000549335.jpg,How many surfboards are in this picture?,1,How many surfboards would there be if 1 more surfboard was in the picture?,2,direct
COCO_val2014_000000549351.jpg,How many chairs at the table?,3,How many chairs would there be at the table if 2 chairs were removed from the table?,1,direct
COCO_val2014_000000549687.jpg,How many giraffes are visible?,2,How many giraffes would there be if 2 more giraffes were in the picture?,4,direct
COCO_val2014_000000549907.jpg,How many elephants are pictured in this photo?,1,How many elephants would there be if 1 more elephant was in the photo?,2,direct
COCO_val2014_000000549930.jpg,How many umbrellas is the woman holding?,1,How many umbrellas would the woman hold if the number of umbrellas doubled?,2,direct
COCO_val2014_000000550001.jpg,How many animals are there in the area?,1,How many animals would there be in the area if 3 more animals were added?,4,direct
COCO_val2014_000000550013.jpg,How many animals are shown?,2,How many animals would there be if an animal was taken out?,1,direct
COCO_val2014_000000550287.jpg,How many chalk signs are there?,4,How many chalk signs would there be if 2 more chalk signs were added?,6,direct
COCO_val2014_000000550322.jpg,How many scissors are there?,2,How many scissors would there be if the number of scissors is doubled?,4,direct
COCO_val2014_000000550350.jpg,How many remotes are there?,1,How many remotes would there be if another remote was added?,2,direct
COCO_val2014_000000550422.jpg,How many sheep are there?,5,How many sheep would there be if one sheep was removed?,4,direct
COCO_val2014_000000550527.jpg,How many buckets are there?,2,How many buckets would there be if one bucket were removed?,1,direct
COCO_val2014_000000550707.jpg,How many women are in this picture?,3,How many women would there be if 2 more women were added?,5,direct
COCO_val2014_000000550713.jpg,How many dogs?,2,How many dogs would there be if another dog was added?,3,direct
COCO_val2014_000000550722.jpg,How many statues are in the room?,2,How many statues would there be in the room if one statue was removed?,1,direct
COCO_val2014_000000550784.jpg,How many pillows are seen?,4,How many pillows would there be if the number of pillows were halved?,2,direct
COCO_val2014_000000550952.jpg,How many surfboards are there?,4,How many surfboards would there be if 3 more surfboards were added?,7,direct
COCO_val2014_000000551338.jpg,How many white t shirts do you see?,1,How many white t-shirts would there be if the t-shirt was removed?,0,direct
COCO_val2014_000000551459.jpg,How many elephants are there?,2,How many elephants would there be if the number of elephants were tripled?,6,direct
COCO_val2014_000000551510.jpg,How many boats are in the water?,1,How many boats would there be in the water if the boat was removed?,0,direct
COCO_val2014_000000551633.jpg,How many soccer balls are there?,3,How many soccer balls would there be if the number of soccer balls was doubled?,6,direct
COCO_val2014_000000551685.jpg,How many kites can be seen?,6,How many kites would there be if four kites were removed?,2,direct
COCO_val2014_000000551692.jpg,How many boats are here?,1,How many boats would there be if 2 more boats were added?,3,direct
COCO_val2014_000000551815.jpg,How many cats are there?,2,How many cats would there be if 5 more cats were added?,7,direct
COCO_val2014_000000551906.jpg,How many surfboards are there?,4,How many surfboards would there be if 3 surfboards were removed?,1,direct
COCO_val2014_000000551907.jpg,How many kites are flying?,1,How many kites would be flying if one more kite was added?,2,direct
COCO_val2014_000000551974.jpg,How many women are there?,1,How many women would there be if 2 more women were added?,3,direct
COCO_val2014_000000552507.jpg,How many signs are there?,1,How many signs would there be if there were no signs?,0,direct
COCO_val2014_000000552532.jpg,How many cattle are there?,2,How many cattle would there be if 3 more cattle were added?,5,direct
COCO_val2014_000000563625.jpg,How many persons in this photo?,2,How many persons would there be if there were 2 more persons in the photo?,4,direct
COCO_val2014_000000568040.jpg,How many animals are there?,2,How many animals would there be if one more animal was added?,3,direct
COCO_val2014_000000568205.jpg,How many things are being baked?,1,How many things would be baked there if one more thing was baked?,2,direct
COCO_val2014_000000568281.jpg,How many chairs are there?,2,How many chairs would there be if one chair was removed?,1,direct
COCO_val2014_000000568290.jpg,How many buses are in the picture?,1,How many buses would there be if 2 more buses were added?,3,direct
COCO_val2014_000000568439.jpg,How many buses?,4,How many buses would there be if 2 buses disappeared?,2,direct
COCO_val2014_000000568653.jpg,How many wheels are on the motorcycle?,2,How many wheels would there be on the motorcycle if one wheel was removed from the motorcycle?,1,direct
COCO_val2014_000000568690.jpg,How many cats in the photo?,1,How many cats would there be if three more cats were added to the photo?,4,direct
COCO_val2014_000000570107.jpg,How many pillows are in the photo?,1,How many pillows would there be if the number of pillows was doubled?,2,direct
COCO_val2014_000000570755.jpg,How many semi trucks are in the photo?,6,How many semi trucks would there be if four trucks disappeared from the photo?,2,direct
COCO_val2014_000000570782.jpg,How many grenades do you see?,0,How many grenades would there be if two grenades appeared?,2,direct
COCO_val2014_000000571449.jpg,How many human hands are in the photo?,1,How many human hands would there be if three more hands were added to the photo?,4,direct
COCO_val2014_000000571920.jpg,How many dogs are shown?,2,How many dogs would there be if one dog disappeared from the photo?,1,direct
COCO_val2014_000000571925.jpg,How many giraffes are eating?,1,How many giraffes would be eating if one more giraffe started eating?,2,direct
COCO_val2014_000000571931.jpg,How many people can be seen?,3,How many people would there be if the number of people was doubled?,6,direct
COCO_val2014_000000572477.jpg,How many people?,1,How many people would there be if 4 more people were added?,5,direct
COCO_val2014_000000000136.jpg,How many animals are in the picture?,2,How many animals would be in the picture if there were two sheep and one boy added?,4,indirect
COCO_val2014_000000000139.jpg,How many yellow vases?,1,How many yellow vases would be left if the vase on the table were dyed blue?,0,indirect
COCO_val2014_000000000143.jpg,How many birds are in the tree?,8,How many birds would still be in the tree if a hunter fired a shot at a bird?,0,indirect
COCO_val2014_000000000164.jpg,How many paper towel rolls?,1,How many paper towel rolls would be seen if the plates were removed?,1,indirect
COCO_val2014_000000000520.jpg,How many birds are in the sky?,8,How many birds would be seen in the sky if all the birds landed?,0,indirect
COCO_val2014_000000000536.jpg,How many people in the picture?,3,How many people would be left in the picture if the rightmost person were to leave?,2,indirect
COCO_val2014_000000000544.jpg,How many players?,3,How many players would be in the field in total if the opposite team had the same number of people?,6,indirect
COCO_val2014_000000000626.jpg,How many clocks?,2,How many clocks would there be in total if there were one clock at each face of the tower?,4,indirect
COCO_val2014_000000000632.jpg,How many females?,0,"How many females would be in the picture if a man, his wife, and their daughter were in bed?",2,indirect
COCO_val2014_000000000641.jpg,How many buses?,1,How many buses would there be in total if there were two buses in the left lane of this bus?,3,indirect
COCO_val2014_000000000711.jpg,How many couches?,2,How many couches would there be if a woman and a man sat on the couch?,2,indirect
COCO_val2014_000000000715.jpg,How many fruits are shown?,3,How many fruits would be shown if the oranges under the bananas were replaced by pears?,4,indirect
COCO_val2014_000000000757.jpg,How many elephants are pictured in this photo?,3,How many elephants would be seen in this photo if the closest elephant were removed?,2,indirect
COCO_val2014_000000000775.jpg,How many mirrors are there?,1,How many mirrors would there be if there were no trees in the photo?,1,indirect
COCO_val2014_000000000776.jpg,How many humans can bee seen partially in the picture?,0,How many humans would be seen partially in the picture if each bear were replaced by a boy?,0,indirect
COCO_val2014_000000000885.jpg,How many legs does the man with the racket have?,2,How many legs would the man with the racket have if there were no shadows?,2,indirect
COCO_val2014_000000001146.jpg,How many men are standing next to each other?,0,How many men would be standing next to each other if another man were to stand there?,2,indirect
COCO_val2014_000000001153.jpg,How many different types of fruit is there?,1,How many different types of fruit would there be if there were also oranges and pineapples?,3,indirect
COCO_val2014_000000001205.jpg,How many pillows are seen?,3,How many pillows would be seen if the rightmost one were taken away?,2,indirect
COCO_val2014_000000001490.jpg,How many people do you see?,1,How many people would you see if there were two women swimming there?,3,indirect
COCO_val2014_000000001525.jpg,How many bikes are outside?,0,How many bikes would be outside if there was a bike behind each plane?,1,indirect
COCO_val2014_000000001591.jpg,How many remotes are there?,2,How many remotes would there be if one of them were taken for repair?,1,indirect
COCO_val2014_000000001682.jpg,How many boats are pictured here?,1,How many boats would be pictured here if all boats sailed away and no other ships came?,0,indirect
COCO_val2014_000000001779.jpg,How many palm trees are there?,3,How many palm trees would there be if the left one were cut down and two more palm trees were planted there?,4,indirect
COCO_val2014_000000001869.jpg,How many babies are there?,1,How many babies would there be if the smallest elephant grew up?,0,indirect
COCO_val2014_000000002149.jpg,How many apple types?,1,How many apple types would there be if there were also red apples?,2,indirect
