img_path,query,answer,new query,new answer,type
abs_counting_000269.png,How many flowers are outside the purple polygons? Select the correct answer:A:16  B:15  C:18  D:19,A,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:9  B:7  C:5  D:3,C,abs_counting_1
abs_counting_000270.png,How many flowers are outside the yellow polygons? Select the correct answer:A:15  B:14  C:18  D:12,D,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:4  B:3  C:6  D:8,C,abs_counting_1
abs_counting_000271.png,How many flowers are outside the black polygons? Select the correct answer:A:12  B:16  C:14  D:15,B,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:3  B:5  C:7  D:8,B,abs_counting_1
abs_counting_000272.png,How many flowers are outside the yellow polygons? Select the correct answer:A:19  B:11  C:10  D:14,D,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:10  B:4  C:9  D:1,B,abs_counting_1
abs_counting_000273.png,How many flowers are outside the purple polygons? Select the correct answer:A:9  B:12  C:15  D:10,B,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:11  B:15  C:7  D:9,A,abs_counting_1
abs_counting_000274.png,How many flowers are outside the green polygons? Select the correct answer:A:16  B:25  C:24  D:21,D,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:11  B:15  C:17  D:12,D,abs_counting_1
abs_counting_000275.png,How many flowers are outside the blue polygons? Select the correct answer:A:3  B:8  C:10  D:9,B,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:1  B:5  C:10  D:7,B,abs_counting_1
abs_counting_000276.png,How many flowers are outside the green polygons? Select the correct answer:A:15  B:21  C:10  D:17,A,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:6  B:11  C:8  D:3,A,abs_counting_1
abs_counting_000277.png,How many flowers are outside the yellow polygons? Select the correct answer:A:15  B:23  C:20  D:21,C,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:9  B:7  C:8  D:12,D,abs_counting_1
abs_counting_000278.png,How many flowers are outside the black polygons? Select the correct answer:A:17  B:12  C:18  D:16,A,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:17  B:13  C:18  D:12,D,abs_counting_1
abs_counting_000279.png,How many flowers are outside the pink polygons? Select the correct answer:A:7  B:11  C:9  D:8,B,How many flowers would be outside the pink polygons if all polygons were pink? Select the correct answer:A:10  B:16  C:7  D:12,A,abs_counting_1
abs_counting_000280.png,How many flowers are outside the yellow polygons? Select the correct answer:A:22  B:20  C:16  D:15,C,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:10  B:11  C:14  D:12,B,abs_counting_1
abs_counting_000281.png,How many flowers are outside the red polygons? Select the correct answer:A:9  B:10  C:13  D:16,C,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:9  B:11  C:6  D:13,A,abs_counting_1
abs_counting_000282.png,How many flowers are outside the black polygons? Select the correct answer:A:6  B:3  C:9  D:8,B,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:0  B:2  C:8  D:7,B,abs_counting_1
abs_counting_000283.png,How many flowers are outside the black polygons? Select the correct answer:A:10  B:12  C:9  D:15,B,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:12  B:4  C:3  D:6,D,abs_counting_1
abs_counting_000284.png,How many flowers are outside the orange polygons? Select the correct answer:A:13  B:14  C:11  D:20,B,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:12  B:11  C:14  D:13,B,abs_counting_1
abs_counting_000285.png,How many flowers are outside the blue polygons? Select the correct answer:A:8  B:10  C:7  D:6,C,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:9  B:6  C:3  D:7,B,abs_counting_1
abs_counting_000286.png,How many flowers are outside the purple polygons? Select the correct answer:A:14  B:24  C:20  D:19,D,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:11  B:12  C:15  D:10,D,abs_counting_1
abs_counting_000287.png,How many flowers are outside the pink polygons? Select the correct answer:A:23  B:21  C:29  D:27,A,How many flowers would be outside the pink polygons if all polygons were pink? Select the correct answer:A:17  B:18  C:15  D:12,D,abs_counting_1
abs_counting_000288.png,How many flowers are outside the orange polygons? Select the correct answer:A:9  B:10  C:7  D:5,B,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:2  B:6  C:12  D:4,B,abs_counting_1
abs_counting_000289.png,How many flowers are outside the black polygons? Select the correct answer:A:10  B:8  C:9  D:5,B,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:4  B:10  C:8  D:0,A,abs_counting_1
abs_counting_000290.png,How many flowers are outside the green polygons? Select the correct answer:A:11  B:14  C:5  D:9,D,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:8  B:5  C:14  D:9,A,abs_counting_1
abs_counting_000291.png,How many flowers are outside the purple polygons? Select the correct answer:A:10  B:7  C:5  D:9,D,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:1  B:2  C:8  D:0,B,abs_counting_1
abs_counting_000292.png,How many flowers are outside the blue polygons? Select the correct answer:A:24  B:19  C:27  D:21,D,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:6  B:11  C:13  D:10,B,abs_counting_1
abs_counting_000293.png,How many flowers are outside the red polygons? Select the correct answer:A:13  B:15  C:8  D:12,A,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:11  B:5  C:16  D:10,D,abs_counting_1
abs_counting_000294.png,How many flowers are outside the purple polygons? Select the correct answer:A:9  B:11  C:15  D:5,A,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:0  B:11  C:10  D:5,D,abs_counting_1
abs_counting_000295.png,How many flowers are outside the purple polygons? Select the correct answer:A:15  B:17  C:14  D:19,A,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:11  B:6  C:7  D:15,A,abs_counting_1
abs_counting_000296.png,How many flowers are outside the purple polygons? Select the correct answer:A:10  B:14  C:7  D:11,D,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:8  B:9  C:3  D:5,A,abs_counting_1
abs_counting_000297.png,How many flowers are outside the green polygons? Select the correct answer:A:14  B:12  C:16  D:13,A,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:2  B:5  C:7  D:8,C,abs_counting_1
abs_counting_000298.png,How many flowers are outside the orange polygons? Select the correct answer:A:15  B:12  C:7  D:18,B,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:2  B:0  C:7  D:5,D,abs_counting_1
abs_counting_000299.png,How many flowers are outside the blue polygons? Select the correct answer:A:11  B:19  C:16  D:14,D,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:8  B:4  C:5  D:12,A,abs_counting_1
abs_counting_000300.png,How many flowers are outside the black polygons? Select the correct answer:A:15  B:16  C:20  D:17,C,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:14  B:8  C:18  D:12,D,abs_counting_1
abs_counting_000301.png,How many flowers are outside the green polygons? Select the correct answer:A:9  B:2  C:6  D:10,C,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:10  B:2  C:5  D:9,C,abs_counting_1
abs_counting_000302.png,How many flowers are outside the red polygons? Select the correct answer:A:10  B:14  C:9  D:8,C,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:10  B:7  C:8  D:3,C,abs_counting_1
abs_counting_000303.png,How many flowers are outside the orange polygons? Select the correct answer:A:6  B:3  C:5  D:2,D,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:1  B:5  C:6  D:2,A,abs_counting_1
abs_counting_000304.png,How many flowers are outside the blue polygons? Select the correct answer:A:9  B:14  C:16  D:20,B,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:6  B:8  C:13  D:9,B,abs_counting_1
abs_counting_000305.png,How many flowers are outside the purple polygons? Select the correct answer:A:20  B:15  C:19  D:18,B,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:7  B:5  C:4  D:10,B,abs_counting_1
abs_counting_000306.png,How many flowers are outside the blue polygons? Select the correct answer:A:9  B:15  C:11  D:12,A,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:7  B:6  C:8  D:2,A,abs_counting_1
abs_counting_000307.png,How many flowers are outside the orange polygons? Select the correct answer:A:2  B:5  C:4  D:8,A,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:1  B:7  C:6  D:3,A,abs_counting_1
abs_counting_000308.png,How many flowers are outside the purple polygons? Select the correct answer:A:14  B:10  C:13  D:11,C,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:8  B:12  C:18  D:11,B,abs_counting_1
abs_counting_000309.png,How many flowers are outside the red polygons? Select the correct answer:A:17  B:15  C:18  D:16,B,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:12  B:11  C:16  D:9,A,abs_counting_1
abs_counting_000310.png,How many flowers are outside the red polygons? Select the correct answer:A:13  B:18  C:10  D:11,A,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:4  B:9  C:6  D:2,C,abs_counting_1
abs_counting_000311.png,How many flowers are outside the black polygons? Select the correct answer:A:19  B:10  C:13  D:16,C,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:9  B:10  C:5  D:7,B,abs_counting_1
abs_counting_000312.png,How many flowers are outside the purple polygons? Select the correct answer:A:11  B:15  C:16  D:20,C,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:13  B:8  C:4  D:14,B,abs_counting_1
abs_counting_000313.png,How many flowers are outside the red polygons? Select the correct answer:A:11  B:10  C:9  D:12,D,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:0  B:8  C:1  D:3,D,abs_counting_1
abs_counting_000314.png,How many flowers are outside the red polygons? Select the correct answer:A:24  B:23  C:18  D:22,D,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:11  B:14  C:8  D:15,A,abs_counting_1
abs_counting_000315.png,How many flowers are outside the red polygons? Select the correct answer:A:16  B:12  C:10  D:18,B,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:4  B:6  C:14  D:9,D,abs_counting_1
abs_counting_000316.png,How many flowers are outside the purple polygons? Select the correct answer:A:24  B:23  C:18  D:20,D,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:6  B:16  C:11  D:17,C,abs_counting_1
abs_counting_000317.png,How many flowers are outside the purple polygons? Select the correct answer:A:19  B:12  C:20  D:16,D,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:7  B:8  C:6  D:11,B,abs_counting_1
abs_counting_000318.png,How many flowers are outside the purple polygons? Select the correct answer:A:12  B:14  C:9  D:18,A,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:10  B:3  C:5  D:2,C,abs_counting_1
abs_counting_000319.png,How many flowers are outside the red polygons? Select the correct answer:A:2  B:10  C:12  D:7,D,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:6  B:5  C:2  D:8,C,abs_counting_1
abs_counting_000320.png,How many flowers are outside the blue polygons? Select the correct answer:A:14  B:13  C:16  D:18,B,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:5  B:8  C:10  D:6,D,abs_counting_1
abs_counting_000321.png,How many flowers are outside the purple polygons? Select the correct answer:A:11  B:10  C:9  D:13,D,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:9  B:7  C:12  D:8,A,abs_counting_1
abs_counting_000322.png,How many flowers are outside the blue polygons? Select the correct answer:A:6  B:8  C:9  D:13,C,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:4  B:2  C:7  D:5,B,abs_counting_1
abs_counting_000323.png,How many flowers are outside the yellow polygons? Select the correct answer:A:20  B:12  C:15  D:14,D,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:4  B:9  C:5  D:2,A,abs_counting_1
abs_counting_000324.png,How many flowers are outside the green polygons? Select the correct answer:A:11  B:21  C:19  D:15,D,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:8  B:10  C:9  D:6,A,abs_counting_1
abs_counting_000325.png,How many flowers are outside the red polygons? Select the correct answer:A:1  B:5  C:3  D:0,C,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:2  B:7  C:1  D:3,A,abs_counting_1
abs_counting_000326.png,How many flowers are outside the orange polygons? Select the correct answer:A:24  B:21  C:19  D:22,D,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:9  B:11  C:7  D:8,B,abs_counting_1
abs_counting_000327.png,How many flowers are outside the yellow polygons? Select the correct answer:A:20  B:13  C:16  D:17,C,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:0  B:7  C:2  D:5,D,abs_counting_1
abs_counting_000328.png,How many flowers are outside the orange polygons? Select the correct answer:A:10  B:15  C:6  D:12,A,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:4  B:0  C:5  D:3,D,abs_counting_1
abs_counting_000329.png,How many flowers are outside the blue polygons? Select the correct answer:A:6  B:8  C:12  D:4,B,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:1  B:0  C:3  D:5,C,abs_counting_1
abs_counting_000330.png,How many flowers are outside the yellow polygons? Select the correct answer:A:16  B:19  C:11  D:20,A,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:10  B:4  C:3  D:7,B,abs_counting_1
abs_counting_000331.png,How many flowers are outside the purple polygons? Select the correct answer:A:12  B:11  C:15  D:10,B,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:8  B:10  C:4  D:1,C,abs_counting_1
abs_counting_000332.png,How many flowers are outside the black polygons? Select the correct answer:A:17  B:15  C:11  D:7,C,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:1  B:3  C:4  D:10,C,abs_counting_1
abs_counting_000333.png,How many flowers are outside the red polygons? Select the correct answer:A:14  B:6  C:17  D:11,D,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:11  B:3  C:5  D:8,D,abs_counting_1
abs_counting_000334.png,How many flowers are outside the purple polygons? Select the correct answer:A:13  B:12  C:19  D:15,D,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:6  B:11  C:7  D:2,A,abs_counting_1
abs_counting_000335.png,How many flowers are outside the pink polygons? Select the correct answer:A:17  B:11  C:8  D:13,B,How many flowers would be outside the pink polygons if all polygons were pink? Select the correct answer:A:3  B:1  C:8  D:2,A,abs_counting_1
abs_counting_000336.png,How many flowers are outside the purple polygons? Select the correct answer:A:14  B:10  C:11  D:5,B,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:11  B:13  C:9  D:6,C,abs_counting_1
abs_counting_000337.png,How many flowers are outside the red polygons? Select the correct answer:A:15  B:14  C:10  D:11,D,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:8  B:10  C:6  D:4,D,abs_counting_1
abs_counting_000338.png,How many flowers are outside the pink polygons? Select the correct answer:A:19  B:18  C:23  D:24,A,How many flowers would be outside the pink polygons if all polygons were pink? Select the correct answer:A:9  B:8  C:6  D:14,B,abs_counting_1
abs_counting_000339.png,How many flowers are outside the black polygons? Select the correct answer:A:13  B:4  C:8  D:7,C,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:7  B:2  C:3  D:4,B,abs_counting_1
abs_counting_000340.png,How many flowers are outside the purple polygons? Select the correct answer:A:12  B:10  C:8  D:6,C,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:2  B:5  C:1  D:3,A,abs_counting_1
abs_counting_000341.png,How many flowers are outside the orange polygons? Select the correct answer:A:19  B:14  C:17  D:13,D,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:7  B:13  C:5  D:3,A,abs_counting_1
abs_counting_000342.png,How many flowers are outside the red polygons? Select the correct answer:A:18  B:19  C:17  D:14,D,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:13  B:11  C:10  D:15,C,abs_counting_1
abs_counting_000343.png,How many flowers are outside the yellow polygons? Select the correct answer:A:16  B:14  C:17  D:19,B,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:16  B:12  C:10  D:9,B,abs_counting_1
abs_counting_000344.png,How many flowers are outside the pink polygons? Select the correct answer:A:6  B:10  C:5  D:3,C,How many flowers would be outside the pink polygons if all polygons were pink? Select the correct answer:A:1  B:10  C:4  D:2,C,abs_counting_1
abs_counting_000345.png,How many flowers are outside the purple polygons? Select the correct answer:A:5  B:14  C:10  D:16,C,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:10  B:12  C:8  D:14,C,abs_counting_1
abs_counting_000346.png,How many flowers are outside the black polygons? Select the correct answer:A:3  B:9  C:13  D:7,D,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:9  B:3  C:5  D:6,B,abs_counting_1
abs_counting_000347.png,How many flowers are outside the orange polygons? Select the correct answer:A:9  B:11  C:12  D:16,B,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:3  B:6  C:9  D:12,B,abs_counting_1
abs_counting_000348.png,How many flowers are outside the black polygons? Select the correct answer:A:15  B:20  C:19  D:18,D,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:13  B:4  C:7  D:5,C,abs_counting_1
abs_counting_000349.png,How many flowers are outside the yellow polygons? Select the correct answer:A:23  B:18  C:21  D:13,B,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:11  B:13  C:8  D:14,A,abs_counting_1
abs_counting_000350.png,How many flowers are outside the orange polygons? Select the correct answer:A:19  B:20  C:18  D:14,A,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:11  B:15  C:17  D:12,D,abs_counting_1
abs_counting_000351.png,How many flowers are outside the green polygons? Select the correct answer:A:17  B:11  C:12  D:10,B,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:5  B:7  C:9  D:0,A,abs_counting_1
abs_counting_000352.png,How many flowers are outside the orange polygons? Select the correct answer:A:8  B:13  C:2  D:7,D,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:5  B:0  C:7  D:2,D,abs_counting_1
abs_counting_000353.png,How many flowers are outside the orange polygons? Select the correct answer:A:12  B:17  C:10  D:14,D,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:7  B:0  C:4  D:5,D,abs_counting_1
abs_counting_000354.png,How many flowers are outside the purple polygons? Select the correct answer:A:10  B:5  C:6  D:8,C,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:3  B:7  C:9  D:1,A,abs_counting_1
abs_counting_000355.png,How many flowers are outside the green polygons? Select the correct answer:A:7  B:4  C:3  D:1,B,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:4  B:5  C:3  D:7,C,abs_counting_1
abs_counting_000356.png,How many flowers are outside the red polygons? Select the correct answer:A:16  B:22  C:21  D:19,C,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:9  B:7  C:12  D:15,C,abs_counting_1
abs_counting_000357.png,How many flowers are outside the black polygons? Select the correct answer:A:13  B:9  C:12  D:15,A,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:8  B:9  C:5  D:2,C,abs_counting_1
abs_counting_000358.png,How many flowers are outside the purple polygons? Select the correct answer:A:19  B:15  C:14  D:22,A,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:16  B:10  C:12  D:11,B,abs_counting_1
abs_counting_000359.png,How many flowers are outside the pink polygons? Select the correct answer:A:23  B:17  C:18  D:13,C,How many flowers would be outside the pink polygons if all polygons were pink? Select the correct answer:A:11  B:12  C:14  D:7,A,abs_counting_1
abs_counting_000360.png,How many flowers are outside the orange polygons? Select the correct answer:A:12  B:3  C:8  D:13,C,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:3  B:6  C:4  D:1,D,abs_counting_1
abs_counting_000361.png,How many flowers are outside the yellow polygons? Select the correct answer:A:13  B:10  C:11  D:15,B,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:11  B:2  C:6  D:8,C,abs_counting_1
abs_counting_000362.png,How many flowers are outside the blue polygons? Select the correct answer:A:18  B:22  C:20  D:15,C,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:18  B:8  C:15  D:12,D,abs_counting_1
abs_counting_000363.png,How many flowers are outside the purple polygons? Select the correct answer:A:17  B:16  C:10  D:13,D,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:9  B:12  C:10  D:13,A,abs_counting_1
abs_counting_000364.png,How many flowers are outside the blue polygons? Select the correct answer:A:9  B:12  C:15  D:10,D,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:1  B:4  C:2  D:5,C,abs_counting_1
abs_counting_000365.png,How many flowers are outside the purple polygons? Select the correct answer:A:11  B:5  C:8  D:13,C,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:7  B:5  C:9  D:11,B,abs_counting_1
abs_counting_000366.png,How many flowers are outside the orange polygons? Select the correct answer:A:18  B:17  C:15  D:12,B,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:10  B:11  C:6  D:2,C,abs_counting_1
abs_counting_000367.png,How many flowers are outside the yellow polygons? Select the correct answer:A:7  B:14  C:16  D:10,D,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:6  B:8  C:11  D:14,B,abs_counting_1
abs_counting_000368.png,How many flowers are outside the pink polygons? Select the correct answer:A:16  B:12  C:9  D:18,B,How many flowers would be outside the pink polygons if all polygons were pink? Select the correct answer:A:16  B:10  C:15  D:9,B,abs_counting_1
abs_counting_000369.png,How many flowers are outside the red polygons? Select the correct answer:A:13  B:15  C:12  D:9,C,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:8  B:6  C:3  D:5,D,abs_counting_1
abs_counting_000370.png,How many flowers are outside the green polygons? Select the correct answer:A:13  B:22  C:18  D:16,D,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:14  B:12  C:15  D:17,B,abs_counting_1
abs_counting_000371.png,How many flowers are outside the pink polygons? Select the correct answer:A:19  B:17  C:21  D:15,B,How many flowers would be outside the pink polygons if all polygons were pink? Select the correct answer:A:13  B:10  C:7  D:3,C,abs_counting_1
abs_counting_000372.png,How many flowers are outside the red polygons? Select the correct answer:A:14  B:19  C:18  D:15,C,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:12  B:11  C:14  D:13,A,abs_counting_1
abs_counting_000373.png,How many flowers are outside the yellow polygons? Select the correct answer:A:18  B:15  C:14  D:10,B,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:3  B:8  C:2  D:7,A,abs_counting_1
abs_counting_000374.png,How many flowers are outside the pink polygons? Select the correct answer:A:19  B:12  C:13  D:15,D,How many flowers would be outside the pink polygons if all polygons were pink? Select the correct answer:A:9  B:6  C:2  D:10,B,abs_counting_1
abs_counting_000375.png,How many flowers are outside the black polygons? Select the correct answer:A:18  B:17  C:23  D:21,B,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:9  B:8  C:6  D:11,A,abs_counting_1
abs_counting_000376.png,How many flowers are outside the orange polygons? Select the correct answer:A:6  B:7  C:13  D:11,D,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:12  B:11  C:9  D:6,C,abs_counting_1
abs_counting_000377.png,How many flowers are outside the purple polygons? Select the correct answer:A:13  B:10  C:19  D:12,A,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:12  B:11  C:15  D:17,A,abs_counting_1
abs_counting_000378.png,How many flowers are outside the pink polygons? Select the correct answer:A:14  B:19  C:9  D:12,A,How many flowers would be outside the pink polygons if all polygons were pink? Select the correct answer:A:9  B:15  C:17  D:11,D,abs_counting_1
abs_counting_000379.png,How many flowers are outside the red polygons? Select the correct answer:A:26  B:24  C:21  D:18,C,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:15  B:7  C:9  D:14,C,abs_counting_1
abs_counting_000380.png,How many flowers are outside the yellow polygons? Select the correct answer:A:11  B:16  C:20  D:15,D,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:9  B:4  C:5  D:3,D,abs_counting_1
abs_counting_000381.png,How many flowers are outside the pink polygons? Select the correct answer:A:20  B:15  C:16  D:14,C,How many flowers would be outside the pink polygons if all polygons were pink? Select the correct answer:A:10  B:7  C:5  D:14,A,abs_counting_1
abs_counting_000382.png,How many flowers are outside the orange polygons? Select the correct answer:A:12  B:10  C:7  D:5,B,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:9  B:14  C:8  D:5,A,abs_counting_1
abs_counting_000383.png,How many flowers are outside the red polygons? Select the correct answer:A:18  B:19  C:13  D:23,A,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:15  B:12  C:13  D:17,B,abs_counting_1
abs_counting_000384.png,How many flowers are outside the yellow polygons? Select the correct answer:A:10  B:14  C:12  D:8,A,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:5  B:11  C:7  D:2,C,abs_counting_1
abs_counting_000385.png,How many flowers are outside the blue polygons? Select the correct answer:A:20  B:19  C:14  D:17,B,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:5  B:14  C:9  D:13,C,abs_counting_1
abs_counting_000386.png,How many flowers are outside the black polygons? Select the correct answer:A:5  B:0  C:11  D:3,A,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:2  B:4  C:1  D:5,A,abs_counting_1
abs_counting_000387.png,How many flowers are outside the green polygons? Select the correct answer:A:13  B:11  C:17  D:10,B,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:4  B:8  C:3  D:9,A,abs_counting_1
abs_counting_000388.png,How many flowers are outside the green polygons? Select the correct answer:A:16  B:13  C:17  D:11,A,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:2  B:6  C:7  D:12,C,abs_counting_1
abs_counting_000389.png,How many flowers are outside the purple polygons? Select the correct answer:A:9  B:14  C:10  D:11,D,How many flowers would be outside the purple polygons if all polygons were purple? Select the correct answer:A:12  B:7  C:3  D:6,B,abs_counting_1
abs_counting_000390.png,How many flowers are outside the yellow polygons? Select the correct answer:A:7  B:6  C:11  D:10,C,How many flowers would be outside the yellow polygons if all polygons were yellow? Select the correct answer:A:5  B:3  C:9  D:1,A,abs_counting_1
abs_counting_000391.png,How many flowers are outside the blue polygons? Select the correct answer:A:10  B:18  C:7  D:12,D,How many flowers would be outside the blue polygons if all polygons were blue? Select the correct answer:A:3  B:8  C:5  D:6,D,abs_counting_1
abs_counting_000392.png,How many flowers are outside the orange polygons? Select the correct answer:A:17  B:12  C:21  D:15,D,How many flowers would be outside the orange polygons if all polygons were orange? Select the correct answer:A:9  B:12  C:17  D:8,B,abs_counting_1
abs_counting_000393.png,How many flowers are outside the black polygons? Select the correct answer:A:4  B:9  C:6  D:5,A,How many flowers would be outside the black polygons if all polygons were black? Select the correct answer:A:3  B:0  C:6  D:9,A,abs_counting_1
abs_counting_000394.png,How many flowers are outside the green polygons? Select the correct answer:A:19  B:11  C:17  D:16,D,How many flowers would be outside the green polygons if all polygons were green? Select the correct answer:A:12  B:7  C:9  D:16,A,abs_counting_1
abs_counting_000395.png,How many flowers are outside the red polygons? Select the correct answer:A:9  B:2  C:3  D:1,C,How many flowers would be outside the red polygons if all polygons were red? Select the correct answer:A:4  B:6  C:7  D:1,D,abs_counting_1
